[note 2025-10-05 12:48:24.338-0700] revisiond[125]  <private> starting, built @ Apr 18 2025 22:19:23
[ERR  2025-10-05 13:31:59.032-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:31:59.033-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:31:59.071-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:31:59.079-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:31:59.083-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:31:59.112-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:31:59.113-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:31:59.113-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:31:59.113-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:31:59.116-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:31:59.117-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:31:59.117-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:31:59.118-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:31:59.161-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:31:59.161-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:31:59.161-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:31:59.161-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:31:59.162-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:31:59.162-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:32:00.645-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:32:00.645-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:32:00.645-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:32:00.645-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:32:00.646-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:32:00.646-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:32:00.707-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:32:00.713-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:32:00.796-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:32:01.266-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:32:01.267-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:32:01.267-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:32:01.267-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:32:01.268-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:32:01.268-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:32:01.271-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:32:01.271-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:32:01.281-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:32:01.342-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:32:01.344-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:32:01.384-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:32:01.384-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:32:01.384-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:32:01.385-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:32:02.135-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:32:02.135-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:32:02.135-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:32:02.136-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:32:02.137-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:32:02.137-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:32:02.170-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:32:02.422-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:32:02.423-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:32:02.423-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:32:02.423-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:32:02.424-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:32:02.424-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:32:02.485-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:32:02.485-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:32:02.510-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:32:02.552-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:32:02.611-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:32:02.611-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:32:02.611-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:32:02.612-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:32:02.617-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:32:02.617-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:32:05.995-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:32:05.995-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:32:05.996-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:43:15.214-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:43:15.382-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:43:15.382-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:43:15.382-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:43:15.383-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:43:15.383-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:43:15.383-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:43:25.454-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:43:25.455-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:43:25.456-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:43:25.456-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:43:25.457-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:43:25.457-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:43:25.508-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:43:25.512-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:43:25.836-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:43:25.837-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:43:25.913-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:43:25.913-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:43:25.916-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:43:25.916-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:43:25.916-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:43:25.917-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:43:25.934-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:43:25.934-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:43:25.935-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:43:25.935-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:43:25.956-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:43:25.958-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:43:26.220-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:43:26.221-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:43:26.221-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:43:26.221-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:43:26.221-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:43:26.221-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:43:38.679-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:43:38.679-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:43:38.679-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:43:38.679-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:43:38.679-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:43:38.680-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:43:38.726-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:43:38.731-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:43:39.398-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:43:39.400-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:43:49.160-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[ERR  2025-10-05 13:43:49.160-0700] bird[1062]  <private>: EINTR: client gather phase was invalidated
[note 2025-10-05 13:47:54.641-0700] revisiond[125]  device 100000f has no metainfo file
[note 2025-10-05 13:47:54.651-0700] revisiond[125]  [GSSystemResourcesManager] has been initialized
[note 2025-10-05 13:47:54.651-0700] revisiond[125]  Power level really becomes good
[note 2025-10-05 13:47:54.651-0700] revisiond[125]  Quitting throttled mode on device 16777231
[note 2025-10-05 13:47:54.652-0700] revisiond[125]  Library on device 100000f, non Syrah+ status, do not trust the DB state
[ERR  2025-10-05 13:47:54.652-0700] revisiond[125]  Upgrading to doc tracking from a build with no doc tracking but we don't have sandbox access to all files
[WARN 2025-10-05 13:47:54.652-0700] revisiond[125]  deleted 0 storage rows without references
[ERR  2025-10-05 13:48:02.051-0700] bird[1062]  Thumbnail creation of <private> failed with error: Error Domain=NSPOSIXErrorDomain Code=2 "No such file or directory" UserInfo={NSURL=<private>}
[ERR  2025-10-05 13:48:02.052-0700] bird[1062]  Unable to move <private> to group container <private> with error Error Domain=NSCocoaErrorDomain Code=4 UserInfo={NSSourceFilePathErrorKey=<private>, NSUserStringVariant=<private>, NSDestinationFilePath=<private>, NSFilePath=<private>, NSURL=<private>, NSUnderlyingError=0x6d3ce5ad0 {Error Domain=NSPOSIXErrorDomain Code=2 "No such file or directory"}}
[CRIT 2025-10-05 13:48:02.060-0700] com.apple.CloudDocs.iCloudDriveFileProvider[1469] default  Provider returned error 2 from domain NSPOSIXErrorDomain which is unsupported. Supported error domains are NSCocoaErrorDomain, NSFileProviderErrorDomain. Break on __FILEPROVIDER_UNSUPPORTED_ERROR__ to find this.
[ERR  2025-10-05 13:48:02.334-0700] bird[1062]  Thumbnail creation of <private> failed with error: Error Domain=NSCocoaErrorDomain Code=260 UserInfo={NSURL=<private>, NSFilePath=<private>, NSUnderlyingError=0x6d2172730 {Error Domain=NSPOSIXErrorDomain Code=2 "No such file or directory"}}
[ERR  2025-10-05 13:48:02.334-0700] bird[1062]  Unable to move <private> to group container <private> with error Error Domain=NSCocoaErrorDomain Code=4 UserInfo={NSSourceFilePathErrorKey=<private>, NSUserStringVariant=<private>, NSDestinationFilePath=<private>, NSFilePath=<private>, NSURL=<private>, NSUnderlyingError=0x6d3ce7ed0 {Error Domain=NSPOSIXErrorDomain Code=2 "No such file or directory"}}
[ERR  2025-10-05 13:48:02.336-0700] bird[1062]  Unable to move <private> to group container <private> with error Error Domain=NSCocoaErrorDomain Code=4 UserInfo={NSSourceFilePathErrorKey=<private>, NSUserStringVariant=<private>, NSDestinationFilePath=<private>, NSFilePath=<private>, NSURL=<private>, NSUnderlyingError=0x6d3ce4870 {Error Domain=NSPOSIXErrorDomain Code=2 "No such file or directory"}}
[ERR  2025-10-05 13:48:02.377-0700] bird[1062]  Unable to move <private> to group container <private> with error Error Domain=NSCocoaErrorDomain Code=4 UserInfo={NSSourceFilePathErrorKey=<private>, NSUserStringVariant=<private>, NSDestinationFilePath=<private>, NSFilePath=<private>, NSURL=<private>, NSUnderlyingError=0x6d3ce4660 {Error Domain=NSPOSIXErrorDomain Code=2 "No such file or directory"}}
[ERR  2025-10-05 13:48:02.381-0700] bird[1062]  Thumbnail creation of <private> failed with error: Error Domain=QLThumbnailErrorDomain Code=0 UserInfo={NSDebugDescription=<private>}
[CRIT 2025-10-05 13:48:02.381-0700] com.apple.CloudDocs.iCloudDriveFileProvider[1469] default  Provider returned error 0 from domain QLThumbnailErrorDomain which is unsupported. Supported error domains are NSCocoaErrorDomain, NSFileProviderErrorDomain. Break on __FILEPROVIDER_UNSUPPORTED_ERROR__ to find this.
[ERR  2025-10-05 13:48:02.478-0700] bird[1062]  Unable to move <private> to group container <private> with error Error Domain=NSCocoaErrorDomain Code=4 UserInfo={NSSourceFilePathErrorKey=<private>, NSUserStringVariant=<private>, NSDestinationFilePath=<private>, NSFilePath=<private>, NSURL=<private>, NSUnderlyingError=0x6d3ce5230 {Error Domain=NSPOSIXErrorDomain Code=2 "No such file or directory"}}
[ERR  2025-10-05 13:48:02.479-0700] bird[1062]  Thumbnail creation of <private> failed with error: Error Domain=QLThumbnailErrorDomain Code=0 UserInfo={NSDebugDescription=<private>}
[CRIT 2025-10-05 13:48:02.481-0700] com.apple.CloudDocs.iCloudDriveFileProvider[1469] default  Provider returned error 0 from domain QLThumbnailErrorDomain which is unsupported. Supported error domains are NSCocoaErrorDomain, NSFileProviderErrorDomain. Break on __FILEPROVIDER_UNSUPPORTED_ERROR__ to find this.
[ERR  2025-10-05 13:48:02.573-0700] bird[1062]  Thumbnail creation of <private> failed with error: Error Domain=NSCocoaErrorDomain Code=260 UserInfo={NSURL=<private>, NSFilePath=<private>, NSUnderlyingError=0x6d2172910 {Error Domain=NSPOSIXErrorDomain Code=2 "No such file or directory"}}
